id	logFC	AveExpr	t	P.Value	adj.P.Val	B
DKK4	-0.0885953347701163	6.5157678490566	-0.823525931909987	0.413718534780933	0.694634897890624	-5.8879550797894
C6orf47	0.0771539511494259	7.11944839622642	0.823383873699729	0.413798606435739	0.694634897890624	-5.88806808756164
INPP5B	-0.0740044066091992	7.40514498113208	-0.823047164258524	0.413988431625978	0.694804517672079	-5.88833586510431
ERLIN2	-0.0678533160919539	6.83543354716981	-0.82274984561317	0.414156093632591	0.694936875808032	-5.88857222723853
SRD5A1	0.0775026551724132	7.76019211320755	0.821704597667231	0.414745850506693	0.695777283186576	-5.88940251663538
TCIRG1	0.0682007356321801	10.0256407169811	0.821144451372569	0.415062109805052	0.696158609372982	-5.88984704349626
KIR3DL3	0.072805464080461	6.68577366037736	0.820558348801907	0.415393180718345	0.696543498192132	-5.89031185254777
HIST1H4L	0.103108801724138	5.73526777358491	0.820423111287287	0.415469594883832	0.696543498192132	-5.89041905679809
EGR2	0.160996306034483	7.51011294339623	0.820168006543754	0.415613761653938	0.696635960313497	-5.89062123419538
MAP4K5	0.107103521551723	7.23748818867925	0.819670960046497	0.41589474357325	0.696957658073716	-5.89101498084049
P4HB	-0.0557416494252898	11.1781600188679	-0.818773537956569	0.416402350715129	0.697658916012973	-5.89172530449984
TTTY15	-0.13947321264368	5.62252330188679	-0.818546734305887	0.416530696645486	0.697724578755902	-5.89190470301287
STRN	0.0717325100574717	7.52856490566038	0.818353298997882	0.41664017870139	0.697758621552981	-5.89205766933285
TRAF3IP1	0.0547447011494251	6.47676398113208	0.818109729438104	0.416778060937062	0.697840202159488	-5.89225023106447
DST	-0.0726434827586235	7.07093767924528	-0.817291248712085	0.417241596976711	0.698466895815987	-5.89289689766973
ADRBK1	-0.0415076896551732	8.10988524528302	-0.816473313414394	0.417705135814782	0.699093326109171	-5.893542502615
SETX	0.0705859770114881	9.1353308490566	0.816291944668873	0.417807962984592	0.699115911549587	-5.89368557346527
DSCR4	-0.0976725143678179	6.04725713207547	-0.815230021100331	0.418410328793448	0.699974184082413	-5.89452263861408
SALL2	-0.0769283204022972	7.02456660377358	-0.814933665615151	0.418578527233317	0.700105910264573	-5.89475605219728
ID1	0.0873358103448272	8.04884001886792	0.814338254367376	0.418916580206048	0.700521614677891	-5.89522475587703
PLCB3	-0.0836571364942555	6.70542313207547	-0.813983614462152	0.419118010294097	0.700574734114111	-5.8955037671858
ITGB8	0.104958160919538	6.36449260377359	0.813905527651888	0.419162370277414	0.700574734114111	-5.89556518569591
WFDC2	0.0692794181034486	6.30145798113208	0.813809541304543	0.4192169026139	0.700574734114111	-5.89564067505726
CDC42EP2	-0.123336051724141	8.05476473584906	-0.813076922200492	0.419633263719969	0.701053879143663	-5.89621656405464
TFAP2C	-0.0929215143678155	6.27563973584906	-0.812843522203143	0.41976596171839	0.701053879143663	-5.89639992621747
TMSB10	-0.10450623994253	13.4115371320755	-0.812697472996512	0.41984900989616	0.701053879143663	-5.89651463830461
PNOC	-0.0959161709770155	6.94088735849057	-0.81263331067899	0.419885497745758	0.701053879143663	-5.89656502724472
NRTN	-0.05126759482759	7.39653416981132	-0.812411525381899	0.420011637429743	0.701053879143663	-5.89673917319505
GPR37	0.0869366106321872	5.48891454716981	0.812359730651218	0.420041098812246	0.701053879143663	-5.89677983576893
GREB1	-0.0518664353448273	6.19194137735849	-0.812139581835292	0.420166335667918	0.701102463039975	-5.89695264013555
RLN1	-0.0960395086206907	5.46533383018868	-0.811963805592912	0.420266346311695	0.701102463039975	-5.89709058173221
ATXN7	0.0914956566091947	6.38781045283019	0.811722364421376	0.420403741454927	0.701102463039975	-5.8972800068355
TCF15	-0.0699808577586216	6.14750296226415	-0.811543703654233	0.420505428058983	0.701102463039975	-5.89742014155408
GPR4	0.115818317528736	5.35726724528302	0.811521371409246	0.420518139727785	0.701102463039975	-5.89743765600242
DMP1	0.054684432471265	5.48390596226415	0.810487237095742	0.421107029983459	0.701375929237155	-5.89824817856251
DNAJC16	-0.053748038793108	7.42221632075472	-0.810365557587611	0.421176353339973	0.701375929237155	-5.89834348089403
ALG11	-0.0407383764367877	7.68414877358491	-0.8103409141974	0.42119039403145	0.701375929237155	-5.89836278049258
HARS	-0.103950324712647	7.82597160377358	-0.810313755092203	0.421205868390543	0.701375929237155	-5.89838404962294
GNL2	0.0798282212643677	8.58120950943396	0.810293272614094	0.421217538855175	0.701375929237155	-5.89840008962121
NT5C2	0.0761410574712631	9.65836775471698	0.810289144376936	0.421219891057325	0.701375929237155	-5.89840332243002
INTS10	-0.0879120100574724	8.54954166037736	-0.8100556448817	0.421352948144757	0.701437229519469	-5.89858614894608
SLC15A2	-0.0650404353448266	6.41861896226415	-0.80988064498786	0.421452686487314	0.701437229519469	-5.89872313746461
PTPLB	-0.0672322830459802	8.05867556603773	-0.809742128307071	0.421531641900568	0.701437229519469	-5.89883154673771
CLC	0.198407959770112	8.32736167924528	0.80959551519972	0.421615222036747	0.701437229519469	-5.89894627291937
TFEC	-0.0847698419540226	6.59159558490566	-0.808974779445736	0.421969197159385	0.701876926029616	-5.89943178006616
DOCK1	-0.0815323117816114	7.70963618867925	-0.808613557614405	0.422175266574757	0.701930237878056	-5.89971414168089
DNAJB9	0.0775163060344806	7.54588720754717	0.808589020830434	0.422189266488061	0.701930237878056	-5.8997333172482
PPAP2A	0.0944178002873581	7.70717052830189	0.808446964994319	0.422270324550203	0.701930237878056	-5.89984432313245
GUCY2F	0.0664819468390796	5.92241362264151	0.807808471206821	0.422634769266285	0.702386855867052	-5.90034302266273
ATP1A3	0.0661207313218366	6.18859322641509	0.807394377542296	0.422871230176754	0.70263062576715	-5.90066624751786
CHRNE	0.101657271551722	6.79973341509434	0.807158758832702	0.423005811614764	0.702705048120811	-5.90085008980178
PMPCB	-0.0697444813218411	8.15416571698113	-0.806851243072167	0.423181498180083	0.702847708989247	-5.90108995122178
FGF1	0.0737231005747114	6.51500947169811	0.806430755813775	0.423421797393178	0.703059130737619	-5.90141778570266
TSPAN31	-0.0490233620689686	9.07484539622642	-0.806314119613079	0.423488466943156	0.703059130737619	-5.9015086920074
PLAA	0.088710728448274	6.28265220754717	0.806019370847978	0.423656974206245	0.703189709467248	-5.90173836212538
PLK4	-0.066119584770119	6.2515651509434	-0.805466739759324	0.423973020836657	0.703513818078112	-5.90216875489839
SIM1	0.117954038793101	5.71610226415094	0.805363582335649	0.424032031673199	0.703513818078112	-5.90224906267524
ACAT2	-0.0799382744252943	7.82189098113208	-0.805008365870633	0.424235269726442	0.703701827231694	-5.90252552092846
GALR3	-0.0600878591954022	7.14243132075472	-0.804756270286602	0.424379542374838	0.703709853295821	-5.90272164992632
CNOT8	0.055667613505749	7.08812867924528	0.804685677751837	0.424419947298272	0.703709853295821	-5.90277655978937
SOCS1	0.0853484295977003	6.31540979245283	0.804412563557106	0.424576290936218	0.703751353005808	-5.90298895529084
PRRC1	-0.0464745660919572	7.03984360377359	-0.804327790575091	0.424624826078894	0.703751353005808	-5.90305486724724
TUBB3	0.0574197859195387	8.54395441509434	0.803986285281095	0.424820382104881	0.703789389242221	-5.90332032281201
ZNF43	0.0905879209770131	6.55867043396226	0.803972962850745	0.424828012017486	0.703789389242221	-5.90333067624342
CXCL5	0.109395211206893	7.02617213207547	0.803816606891036	0.424917565061269	0.703789389242221	-5.90345217464186
HOXB2	-0.182216182471265	6.76502326415094	-0.802967886151279	0.425403868364117	0.704445762551329	-5.90411128148098
KRT15	0.0553909971264357	5.81334269811321	0.802502736161591	0.425670533342407	0.704738225922928	-5.90447222329592
CHRNA3	-0.0567574913793116	5.41990426415094	-0.801626400062018	0.426173198613819	0.705361731933185	-5.90515167792946
AQP4	0.0856385890804585	5.47623643396226	0.801206213117179	0.42641434340559	0.705361731933185	-5.90547720677914
DUT	-0.0600557729885125	8.81541737735849	-0.80120564964852	0.426414666834453	0.705361731933185	-5.90547764319987
CFB	0.109656008620687	7.88536620754717	0.801166950288843	0.426436880471037	0.705361731933185	-5.90550761611603
FOXH1	0.0557564152298822	6.05674101886792	0.801060840854795	0.426497791401461	0.705361731933185	-5.9055897913401
RANBP1	-0.057996219827583	8.19134009433962	-0.800162347477446	0.427013770283966	0.706065870746317	-5.90628519316979
GUCY2D	0.0914373390804579	6.89924158490566	0.799387472081112	0.427459058845318	0.706416221332775	-5.90688430713257
DMXL1	-0.0876677801724126	6.23747096226415	-0.79929430432731	0.427512617168516	0.706416221332775	-5.9069563039014
CLCN3	-0.079277788793104	6.40060496226415	-0.79923262452943	0.427548076564774	0.706416221332775	-5.90700396337554
RPL14	0.117923323275857	9.75068820754717	0.799165416470449	0.427586716132553	0.706416221332775	-5.90705589040315
GZMB	-0.258878293103452	7.37850211320755	-0.798271279379045	0.428100976278066	0.706840931689437	-5.90774632268302
ACTN3	-0.0585334410919547	5.89635022641509	-0.798249241660968	0.428113655869553	0.706840931689437	-5.90776333017626
PTMS	-0.0953813419540257	9.14185279245283	-0.798245650242658	0.428115722244379	0.706840931689437	-5.90776610179104
C19orf26	0.0760540330459731	6.94738067924528	0.798090375799632	0.428205067357478	0.706840931689437	-5.9078859205047
FABP4	0.130567244252872	6.49319003773585	0.797136875175388	0.428753957136006	0.707517831465466	-5.90862119750458
ARHGAP11A	0.084482393678158	5.86792613207547	0.7970639642286	0.428795946159048	0.707517831465466	-5.90867738630563
RSAD2	0.271879372126434	7.93646622641509	0.796492878836288	0.42912491612413	0.707911381447606	-5.90911731948141
VILL	-0.109285281609196	6.15358522641509	-0.795895504905643	0.429469190630526	0.708146342693562	-5.90957717438422
ERCC1	-0.0405014123563259	8.37561764150943	-0.795779822156	0.429535879177923	0.708146342693562	-5.90966618733265
ING2	0.0521440014367798	7.06981641509434	0.795774746874721	0.429538805106867	0.708146342693562	-5.90967009225606
ZNF35	0.116031541666667	6.90149241509434	0.794494733984727	0.430277119631634	0.709137696799528	-5.91065415801051
EFNA5	-0.0425536839080483	7.2842610754717	-0.794418085385016	0.430321354727953	0.709137696799528	-5.91071303586588
ZNF443	-0.0543143290229899	6.86886054716981	-0.794204299590852	0.430444748153973	0.709191705063789	-5.91087722675583
CYP2A13	0.0444479899425261	6.81119805660377	0.794009318857859	0.430557306016081	0.709227841903147	-5.91102693742431
XPO7	-0.0499402974137944	8.39824730188679	-0.793777902867095	0.430690919873191	0.709298640346716	-5.9112045773218
ATN1	-0.0426255229885086	7.69461243396226	-0.793386570526575	0.430916921682412	0.709521529368095	-5.91150485737091
BIK	0.0997421982758597	6.25348916981132	0.793047322752848	0.431112900835684	0.709694901543976	-5.91176505445884
MAN1A2	0.058285843390804	6.41239496226415	0.792667993852149	0.431332097207126	0.709886996456781	-5.91205586434227
CFHR3	-0.0473353678160944	6.5697748490566	-0.792351996398512	0.431514747968308	0.709886996456781	-5.91229801784163
ZKSCAN5	0.0749577772988506	6.1101909245283	0.792264604858553	0.431565269576373	0.709886996456781	-5.91236497061572
KLK8	0.0453838922413787	6.03118232075472	0.792104460702875	0.431657859075118	0.709886996456781	-5.91248764220763
NAP1L4	-0.0547557772988529	11.042157	-0.792060746285597	0.431683135208002	0.709886996456781	-5.91252112356143
BMP1	0.0615075876436757	7.57350888679245	0.791825385081216	0.431819238655967	0.709961630613781	-5.91270135827871
ABO	0.0372116350574681	7.519963	0.791455576394297	0.432033141272305	0.710164117537715	-5.91298444438238
TMEM115	-0.0429390804597745	9.29421369811321	-0.791171143679126	0.432197704093118	0.710285433060215	-5.91320208785184
AP3S1	-0.044838589080463	9.63824309433962	-0.79088309818542	0.432364395136892	0.710410194486944	-5.91342241787568
CHKB	-0.0633714209770142	7.89908411320755	-0.79048941592072	0.432592279687473	0.710635428386685	-5.91372342417223
FBXO46	-0.0521709827586196	8.22740211320755	-0.790152022343582	0.432787638124632	0.710807147106689	-5.91398127607836
GPX3	-0.12767721408046	8.5487879245283	-0.789906807836449	0.432929655719809	0.710835516035371	-5.9141686129554
MYBPC2	-0.103077920977013	6.56796441509434	-0.789808548492484	0.432986571037645	0.710835516035371	-5.91424366434402
CBFB	-0.077179974137934	10.1433756981132	-0.78897466690082	0.433469763982496	0.71114912049073	-5.91488022356319
MAP3K10	0.0878783505747105	6.90319654716981	0.788923391997464	0.433499485689848	0.71114912049073	-5.9149193437854
CCHCR1	0.0352990028735567	7.23021913207547	0.788914501286452	0.433504639349965	0.71114912049073	-5.91492612670668
IDH2	-0.0973969841954059	8.44262401886792	-0.788851646803585	0.433541075116442	0.71114912049073	-5.91497407765995
HDGFRP3	0.0966970488505741	6.19096862264151	0.788404140451834	0.433800540158714	0.711226052412512	-5.9153153671473
LGALS7	-0.0545257500000025	6.17395890566038	-0.788359499997676	0.433826427836055	0.711226052412512	-5.91534940168743
PTPRG	0.0577823448275829	6.90789075471698	0.788229795560947	0.433901650612726	0.711226052412512	-5.91544827957782
NKX3-1	0.132441471264368	6.27150864150943	0.788143857604918	0.433951495051079	0.711226052412512	-5.91551378410791
CANX	0.0456440301724115	10.2894936603774	0.787887956959266	0.434099938816249	0.711320377130645	-5.9157087980525
SLC25A24	-0.0724123261494274	6.19788345283019	-0.787346936099326	0.434413875334469	0.711685783623102	-5.91612088956188
RGS6	-0.0772979367816129	6.15753473584906	-0.787088442610405	0.434563918101191	0.711762016140313	-5.91631768445479
CLIP1	0.0461724856321819	8.37661177358491	0.786840841944235	0.434707666940648	0.711762016140313	-5.91650612727289
EIF4E	0.0657782456896534	7.04258424528302	0.786715349020926	0.434780534790517	0.711762016140313	-5.91660161474783
HIST1H1A	0.0784478994252868	6.12046990566038	0.786556442291969	0.434872814861404	0.711762016140313	-5.91672250540895
SRPX	0.0513827672413782	8.0402668490566	0.786483548266778	0.434915149652821	0.711762016140313	-5.91677795264029
GSPT1	0.16972751867816	10.5843845660377	0.785974890673822	0.435210631632166	0.712016864544542	-5.91716472598731
SP100	0.0543755804597685	7.81638950943396	0.785807147219196	0.435308100807229	0.712016864544542	-5.91729222123427
AZGP1	0.0548498735632172	5.56350752830189	0.785745688886685	0.435343815083777	0.712016864544542	-5.9173389266554
FBXL4	0.100785767241379	6.18667667924528	0.784862107956456	0.435857467944959	0.712407135830322	-5.91801001169974
RAP2A	-0.111100958333337	7.37976786792453	-0.784740799476065	0.435928016320262	0.712407135830322	-5.91810208861347
BAK1	0.103540966954019	7.53987628301887	0.78472753415436	0.435935731334468	0.712407135830322	-5.91811215656201
HAVCR1	0.101079954022987	5.24282556603774	0.784708916517687	0.43594655935234	0.712407135830322	-5.91812628646334
POLR2G	-0.0544870488505751	9.91602141509434	-0.784363185733237	0.436147665323155	0.712586978876619	-5.9183886201637
TXNIP	-0.135297229885062	13.5219257735849	-0.783779535764701	0.436487289611614	0.7128452031486	-5.91883122588528
TLE1	-0.0687565287356326	7.57471416981132	-0.783776531936459	0.43648903793562	0.7128452031486	-5.91883350297863
NRL	0.0700624209770098	5.954978	0.783622018908654	0.436578975043603	0.7128452031486	-5.91895062220299
ZNF195	-0.0980648218390812	6.30340805660377	-0.78322726481094	0.436808798609276	0.713032177676803	-5.91924973910968
MAGEA12	0.0955154640804601	5.72889888679245	0.78311236142251	0.436875708147236	0.713032177676803	-5.91933677714106
ABCC1	-0.0584328965517225	7.60262928301887	-0.782026584036127	0.437508267811043	0.71391570139475	-5.92015862514697
CNIH3	0.0693182787356301	6.00293445283019	0.781556562915971	0.43778226376656	0.714103187556495	-5.92051404846637
FCGRT	-0.136466655172418	11.8289445660377	-0.781514276259421	0.437806919486385	0.714103187556495	-5.92054601479662
FOLR3	0.242814989942531	9.19191849056604	0.78120251347638	0.437988721672115	0.714103187556495	-5.92078163771814
HIPK2	0.13034246408046	7.00146716981132	0.78096163375702	0.438129219453356	0.714103187556495	-5.92096362596854
STX12	0.0461300359195409	8.55137775471698	0.780883429497774	0.438174839331952	0.714103187556495	-5.92102269866554
PTPN21	-0.045378807471268	6.58402116981132	-0.780824984946106	0.438208934362324	0.714103187556495	-5.92106684181139
CST6	0.0583943563218394	7.07564096226415	0.780622271191687	0.438327204431882	0.714103187556495	-5.92121992639859
ITM2B	-0.208430852011499	11.9552274716981	-0.780519110308338	0.438387399221006	0.714103187556495	-5.92129781611673
